Date,Ticker,Close,Tipo_activo,Sector
2023-06-13,ALUA.BA,361.0742492675781,Merval,N/A
2023-06-14,ALUA.BA,349.10491943359375,Merval,N/A
2023-06-15,ALUA.BA,348.10748291015625,Merval,N/A
2023-06-16,ALUA.BA,349.10491943359375,Merval,N/A
2023-06-21,ALUA.BA,364.5652770996094,Merval,N/A
2023-06-22,ALUA.BA,374.5397033691406,Merval,N/A
2023-06-23,ALUA.BA,368.5550842285156,Merval,N/A
2023-06-26,ALUA.BA,378.5295104980469,Merval,N/A
2023-06-27,ALUA.BA,355.58831787109375,Merval,N/A
2023-06-28,ALUA.BA,346.611328125,Merval,N/A
2023-06-29,ALUA.BA,349.6036376953125,Merval,N/A
2023-06-30,ALUA.BA,362.5704040527344,Merval,N/A
2023-07-03,ALUA.BA,373.5422668457031,Merval,N/A
2023-07-04,ALUA.BA,374.0409851074219,Merval,N/A
2023-07-05,ALUA.BA,373.0435485839844,Merval,N/A
2023-07-06,ALUA.BA,368.5550842285156,Merval,N/A
2023-07-07,ALUA.BA,371.5473937988281,Merval,N/A
2023-07-10,ALUA.BA,377.0333251953125,Merval,N/A
2023-07-11,ALUA.BA,383.0179748535156,Merval,N/A
2023-07-12,ALUA.BA,390.00006103515625,Merval,N/A
2023-07-13,ALUA.BA,410.9463806152344,Merval,N/A
2023-07-14,ALUA.BA,408.9515075683594,Merval,N/A
2023-07-17,ALUA.BA,416.4323425292969,Merval,N/A
2023-07-18,ALUA.BA,428.9003601074219,Merval,N/A
2023-07-19,ALUA.BA,437.37860107421875,Merval,N/A
2023-07-20,ALUA.BA,450.8440856933594,Merval,N/A
2023-07-21,ALUA.BA,461.3172302246094,Merval,N/A
2023-07-24,ALUA.BA,453.33770751953125,Merval,N/A
2023-07-25,ALUA.BA,455.831298828125,Merval,N/A
2023-07-26,ALUA.BA,451.3428039550781,Merval,N/A
2023-07-27,ALUA.BA,456.8287353515625,Merval,N/A
2023-07-28,ALUA.BA,465.3070068359375,Merval,N/A
2023-07-31,ALUA.BA,461.3172302246094,Merval,N/A
2023-08-01,ALUA.BA,451.3428039550781,Merval,N/A
2023-08-02,ALUA.BA,452.34027099609375,Merval,N/A
2023-08-03,ALUA.BA,435.8824462890625,Merval,N/A
2023-08-04,ALUA.BA,429.3990783691406,Merval,N/A
2023-08-07,ALUA.BA,429.8977966308594,Merval,N/A
2023-08-08,ALUA.BA,442.3658447265625,Merval,N/A
2023-08-09,ALUA.BA,438.874755859375,Merval,N/A
2023-08-10,ALUA.BA,432.3913879394531,Merval,N/A
2023-08-11,ALUA.BA,446.3555908203125,Merval,N/A
2023-08-14,ALUA.BA,472.7878112792969,Merval,N/A
2023-08-15,ALUA.BA,508.1970520019531,Merval,N/A
2023-08-16,ALUA.BA,552.583251953125,Merval,N/A
2023-08-17,ALUA.BA,605.9464111328125,Merval,N/A
2023-08-18,ALUA.BA,597.4681396484375,Merval,N/A
2023-08-22,ALUA.BA,610.9336547851562,Merval,N/A
2023-08-23,ALUA.BA,647.3402709960938,Merval,N/A
2023-08-24,ALUA.BA,647.3402709960938,Merval,N/A
2023-08-25,ALUA.BA,646.8416137695312,Merval,N/A
2023-08-28,ALUA.BA,658.3121948242188,Merval,N/A
2023-08-29,ALUA.BA,654.3223876953125,Merval,N/A
2023-08-30,ALUA.BA,644.8467407226562,Merval,N/A
2023-08-31,ALUA.BA,620.9080810546875,Merval,N/A
2023-09-01,ALUA.BA,605.4476928710938,Merval,N/A
2023-09-04,ALUA.BA,600.46044921875,Merval,N/A
2023-09-05,ALUA.BA,578.01806640625,Merval,N/A
2023-09-06,ALUA.BA,584.5014038085938,Merval,N/A
2023-09-07,ALUA.BA,559.0665893554688,Merval,N/A
2023-09-08,ALUA.BA,563.056396484375,Merval,N/A
2023-09-11,ALUA.BA,530.1408081054688,Merval,N/A
2023-09-12,ALUA.BA,538.1203002929688,Merval,N/A
2023-09-13,ALUA.BA,573.529541015625,Merval,N/A
2023-09-14,ALUA.BA,611.9310913085938,Merval,N/A
2023-09-15,ALUA.BA,637.3659057617188,Merval,N/A
2023-09-18,ALUA.BA,652.8262329101562,Merval,N/A
2023-09-19,ALUA.BA,638.3633422851562,Merval,N/A
2023-09-20,ALUA.BA,626.8927612304688,Merval,N/A
2023-09-21,ALUA.BA,591.982177734375,Merval,N/A
2023-09-22,ALUA.BA,602.4553833007812,Merval,N/A
2023-09-25,ALUA.BA,603.9515380859375,Merval,N/A
2023-09-26,ALUA.BA,617.9157104492188,Merval,N/A
2023-09-27,ALUA.BA,623.900390625,Merval,N/A
2023-09-28,ALUA.BA,658.3121948242188,Merval,N/A
2023-09-29,ALUA.BA,655.31982421875,Merval,N/A
2023-10-02,ALUA.BA,663.2993774414062,Merval,N/A
2023-10-03,ALUA.BA,674.271240234375,Merval,N/A
2023-10-04,ALUA.BA,717.1613159179688,Merval,N/A
2023-10-05,ALUA.BA,761.0487670898438,Merval,N/A
2023-10-06,ALUA.BA,838.8493041992188,Merval,N/A
2023-10-09,ALUA.BA,912.6600341796875,Merval,N/A
2023-10-10,ALUA.BA,991.4580078125,Merval,N/A
2023-10-11,ALUA.BA,1081.2279052734375,Merval,N/A
2023-10-12,ALUA.BA,1167.5067138671875,Merval,N/A
2023-10-17,ALUA.BA,1273.235595703125,Merval,N/A
2023-10-18,ALUA.BA,1212.8902587890625,Merval,N/A
2023-10-19,ALUA.BA,1077.73681640625,Merval,N/A
2023-10-20,ALUA.BA,1117.634521484375,Merval,N/A
2023-10-23,ALUA.BA,901.189453125,Merval,N/A
2023-10-24,ALUA.BA,922.6344604492188,Merval,N/A
2023-10-25,ALUA.BA,976.496337890625,Merval,N/A
2023-10-26,ALUA.BA,1016.3941040039062,Merval,N/A
2023-10-27,ALUA.BA,1040.3326416015625,Merval,N/A
2023-10-30,ALUA.BA,889.7188720703125,Merval,N/A
2023-10-31,ALUA.BA,806.93115234375,Merval,N/A
2023-11-01,ALUA.BA,807.9285888671875,Merval,N/A
2023-11-02,ALUA.BA,901.6881713867188,Merval,N/A
2023-11-03,ALUA.BA,904.6805419921875,Merval,N/A
2023-11-07,ALUA.BA,846.3301391601562,Merval,N/A
2023-11-08,ALUA.BA,803.4400634765625,Merval,N/A
2023-11-09,ALUA.BA,931.6115112304688,Merval,N/A
2023-11-10,ALUA.BA,997.4426879882812,Merval,N/A
2023-11-13,ALUA.BA,959.5398559570312,Merval,N/A
2023-11-14,ALUA.BA,924.1306762695312,Merval,N/A
2023-11-15,ALUA.BA,905.17919921875,Merval,N/A
2023-11-16,ALUA.BA,854.3096313476562,Merval,N/A
2023-11-17,ALUA.BA,900.1920166015625,Merval,N/A
2023-11-21,ALUA.BA,1019.8851318359375,Merval,N/A
2023-11-22,ALUA.BA,1076.2406005859375,Merval,N/A
2023-11-23,ALUA.BA,1108.1588134765625,Merval,N/A
2023-11-24,ALUA.BA,1035.345458984375,Merval,N/A
2023-11-27,ALUA.BA,910.1664428710938,Merval,N/A
2023-11-28,ALUA.BA,831.8671875,Merval,N/A
2023-11-29,ALUA.BA,893.2099609375,Merval,N/A
2023-11-30,ALUA.BA,954.0538940429688,Merval,N/A
2023-12-01,ALUA.BA,1047.3148193359375,Merval,N/A
2023-12-04,ALUA.BA,1023.3761596679688,Merval,N/A
2023-12-05,ALUA.BA,983.478515625,Merval,N/A
2023-12-06,ALUA.BA,1021.8800659179688,Merval,N/A
2023-12-07,ALUA.BA,1094.1947021484375,Merval,N/A
2023-12-11,ALUA.BA,1116.1383056640625,Merval,N/A
2023-12-12,ALUA.BA,1112.6473388671875,Merval,N/A
2023-12-13,ALUA.BA,1041.828857421875,Merval,N/A
2023-12-14,ALUA.BA,1023.8748779296875,Merval,N/A
2023-12-15,ALUA.BA,920.6395874023438,Merval,N/A
2023-12-18,ALUA.BA,949.0667114257812,Merval,N/A
2023-12-19,ALUA.BA,986.969482421875,Merval,N/A
2023-12-20,ALUA.BA,950.0641479492188,Merval,N/A
2023-12-21,ALUA.BA,946.5730590820312,Merval,N/A
2023-12-22,ALUA.BA,939.09228515625,Merval,N/A
2023-12-26,ALUA.BA,884.731689453125,Merval,N/A
2023-12-27,ALUA.BA,837.8518676757812,Merval,N/A
2023-12-28,ALUA.BA,867.9323120117188,Merval,N/A
2023-12-29,ALUA.BA,918.312255859375,Merval,N/A
2024-01-02,ALUA.BA,900.3550415039062,Merval,N/A
2024-01-03,ALUA.BA,942.7540283203125,Merval,N/A
2024-01-04,ALUA.BA,1014.0841064453125,Merval,N/A
2024-01-05,ALUA.BA,1080.9249267578125,Merval,N/A
2024-01-08,ALUA.BA,1080.9249267578125,Merval,N/A
2024-01-09,ALUA.BA,1054.48779296875,Merval,N/A
2024-01-10,ALUA.BA,1053.490234375,Merval,N/A
2024-01-11,ALUA.BA,1007.5995483398438,Merval,N/A
2024-01-12,ALUA.BA,956.7207641601562,Merval,N/A
2024-01-15,ALUA.BA,965.2005615234375,Merval,N/A
2024-01-16,ALUA.BA,996.1268920898438,Merval,N/A
2024-01-17,ALUA.BA,1038.027099609375,Merval,N/A
2024-01-18,ALUA.BA,1018.0745849609375,Merval,N/A
2024-01-19,ALUA.BA,1004.606689453125,Merval,N/A
2024-01-22,ALUA.BA,1008.098388671875,Merval,N/A
2024-01-23,ALUA.BA,1033.5377197265625,Merval,N/A
2024-01-24,ALUA.BA,1072.445068359375,Merval,N/A
2024-01-25,ALUA.BA,1083.4189453125,Merval,N/A
2024-01-26,ALUA.BA,1037.0294189453125,Merval,N/A
2024-01-29,ALUA.BA,1021.5662841796875,Merval,N/A
2024-01-30,ALUA.BA,1014.0841064453125,Merval,N/A
2024-01-31,ALUA.BA,1029.5472412109375,Merval,N/A
2024-02-01,ALUA.BA,1067.4569091796875,Merval,N/A
2024-02-02,ALUA.BA,1068.45458984375,Merval,N/A
2024-02-05,ALUA.BA,1039.5235595703125,Merval,N/A
2024-02-06,ALUA.BA,1016.079345703125,Merval,N/A
2024-02-07,ALUA.BA,996.1268920898438,Merval,N/A
2024-02-08,ALUA.BA,971.186279296875,Merval,N/A
2024-02-09,ALUA.BA,991.6375732421875,Merval,N/A
2024-02-14,ALUA.BA,938.2647094726562,Merval,N/A
2024-02-15,ALUA.BA,902.3502807617188,Merval,N/A
2024-02-16,ALUA.BA,892.3740844726562,Merval,N/A
2024-02-19,ALUA.BA,910.331298828125,Merval,N/A
2024-02-20,ALUA.BA,882.8966674804688,Merval,N/A
2024-02-21,ALUA.BA,824.036865234375,Merval,N/A
2024-02-22,ALUA.BA,821.0440063476562,Merval,N/A
2024-02-23,ALUA.BA,883.894287109375,Merval,N/A
2024-02-26,ALUA.BA,892.8728637695312,Merval,N/A
2024-02-27,ALUA.BA,823.0392456054688,Merval,N/A
2024-02-28,ALUA.BA,750.2127685546875,Merval,N/A
2024-02-29,ALUA.BA,774.654541015625,Merval,N/A
2024-03-01,ALUA.BA,840.4976806640625,Merval,N/A
2024-03-04,ALUA.BA,804.0844116210938,Merval,N/A
2024-03-05,ALUA.BA,758.1937255859375,Merval,N/A
2024-03-06,ALUA.BA,738.7400512695312,Merval,N/A
2024-03-07,ALUA.BA,754.2032470703125,Merval,N/A
2024-03-08,ALUA.BA,746.7210693359375,Merval,N/A
2024-03-11,ALUA.BA,714.797119140625,Merval,N/A
2024-03-12,ALUA.BA,769.1676025390625,Merval,N/A
2024-03-13,ALUA.BA,799.0962524414062,Merval,N/A
2024-03-14,ALUA.BA,793.609375,Merval,N/A
2024-03-15,ALUA.BA,787.6235961914062,Merval,N/A
2024-03-18,ALUA.BA,787.6235961914062,Merval,N/A
2024-03-19,ALUA.BA,851.9703369140625,Merval,N/A
2024-03-20,ALUA.BA,894.3693237304688,Merval,N/A
2024-03-21,ALUA.BA,938.2647094726562,Merval,N/A
2024-03-22,ALUA.BA,921.803955078125,Merval,N/A
2024-03-25,ALUA.BA,911.8276977539062,Merval,N/A
2024-03-26,ALUA.BA,925.79443359375,Merval,N/A
2024-03-27,ALUA.BA,885.8895263671875,Merval,N/A
2024-04-03,ALUA.BA,848.4786376953125,Merval,N/A
2024-04-04,ALUA.BA,815.0582275390625,Merval,N/A
2024-04-05,ALUA.BA,799.0962524414062,Merval,N/A
2024-04-08,ALUA.BA,834.0131225585938,Merval,N/A
2024-04-09,ALUA.BA,889.3811645507812,Merval,N/A
2024-04-10,ALUA.BA,858.9536743164062,Merval,N/A
2024-04-11,ALUA.BA,869.9275512695312,Merval,N/A
2024-04-12,ALUA.BA,861.44775390625,Merval,N/A
2024-04-15,ALUA.BA,886.3883056640625,Merval,N/A
2024-04-16,ALUA.BA,905.8419799804688,Merval,N/A
2024-04-17,ALUA.BA,846.982177734375,Merval,N/A
2024-04-18,ALUA.BA,846.4833984375,Merval,N/A
2024-04-19,ALUA.BA,857.457275390625,Merval,N/A
2024-04-22,ALUA.BA,884.39306640625,Merval,N/A
2024-04-23,ALUA.BA,848.4786376953125,Merval,N/A
2024-04-24,ALUA.BA,821.0440063476562,Merval,N/A
2024-04-25,ALUA.BA,855.4619750976562,Merval,N/A
2024-04-26,ALUA.BA,863.4429931640625,Merval,N/A
2024-04-29,ALUA.BA,882.3978271484375,Merval,N/A
2024-04-30,ALUA.BA,841.9940795898438,Merval,N/A
2024-05-02,ALUA.BA,860.9489135742188,Merval,N/A
2024-05-03,ALUA.BA,900.8538818359375,Merval,N/A
2024-05-06,ALUA.BA,902.3502807617188,Merval,N/A
2024-05-07,ALUA.BA,867.9323120117188,Merval,N/A
2024-05-08,ALUA.BA,856.4595947265625,Merval,N/A
2024-05-09,ALUA.BA,839.9988403320312,Merval,N/A
2024-05-10,ALUA.BA,916.3170166015625,Merval,N/A
2024-05-13,ALUA.BA,879.9037475585938,Merval,N/A
2024-05-14,ALUA.BA,867.4334716796875,Merval,N/A
2024-05-15,ALUA.BA,900.3550415039062,Merval,N/A
2024-05-16,ALUA.BA,918.8110961914062,Merval,N/A
2024-05-17,ALUA.BA,934.7730712890625,Merval,N/A
2024-05-20,ALUA.BA,966.697021484375,Merval,N/A
2024-05-21,ALUA.BA,1025.0579833984375,Merval,N/A
2024-05-22,ALUA.BA,1048.5020751953125,Merval,N/A
2024-05-23,ALUA.BA,1024.060302734375,Merval,N/A
2024-05-24,ALUA.BA,999.1197509765625,Merval,N/A
2024-05-27,ALUA.BA,1026.554443359375,Merval,N/A
2024-05-28,ALUA.BA,1028.5496826171875,Merval,N/A
2024-05-29,ALUA.BA,996.1268920898438,Merval,N/A
2024-05-30,ALUA.BA,1009.0960083007812,Merval,N/A
2024-05-31,ALUA.BA,1009.0960083007812,Merval,N/A
2024-06-03,ALUA.BA,1021.0674438476562,Merval,N/A
2024-06-04,ALUA.BA,971.6851196289062,Merval,N/A
2024-06-05,ALUA.BA,966.697021484375,Merval,N/A
2024-06-06,ALUA.BA,918.312255859375,Merval,N/A
2024-06-07,ALUA.BA,941.7564086914062,Merval,N/A
2024-06-10,ALUA.BA,945.7468872070312,Merval,N/A
2024-06-11,ALUA.BA,920.3074951171875,Merval,N/A
2024-06-12,ALUA.BA,922.8015747070312,Merval,N/A
2024-06-13,ALUA.BA,908.8348388671875,Merval,N/A
2024-06-14,ALUA.BA,887.884765625,Merval,N/A
2024-06-18,ALUA.BA,849.97509765625,Merval,N/A
2024-06-19,ALUA.BA,865.438232421875,Merval,N/A
2024-06-24,ALUA.BA,879.9037475585938,Merval,N/A
2024-06-25,ALUA.BA,881.8990478515625,Merval,N/A
2024-06-26,ALUA.BA,902.84912109375,Merval,N/A
2024-06-27,ALUA.BA,974.677978515625,Merval,N/A
2024-06-28,ALUA.BA,984.6542358398438,Merval,N/A
2024-07-01,ALUA.BA,1012.0888671875,Merval,N/A
2024-07-02,ALUA.BA,1065.9605712890625,Merval,N/A
2024-07-03,ALUA.BA,1004.606689453125,Merval,N/A
2024-07-04,ALUA.BA,1002.1126098632812,Merval,N/A
2024-07-05,ALUA.BA,1041.0198974609375,Merval,N/A
2024-07-08,ALUA.BA,1039.024658203125,Merval,N/A
2024-07-10,ALUA.BA,1052.4925537109375,Merval,N/A
2024-07-11,ALUA.BA,1047.5045166015625,Merval,N/A
2024-07-12,ALUA.BA,1062.4688720703125,Merval,N/A
2024-07-15,ALUA.BA,925.79443359375,Merval,N/A
2024-07-16,ALUA.BA,960.7112426757812,Merval,N/A
2024-07-17,ALUA.BA,1032.5401611328125,Merval,N/A
2024-07-18,ALUA.BA,1062.4688720703125,Merval,N/A
2024-07-19,ALUA.BA,1047.5045166015625,Merval,N/A
2024-07-22,ALUA.BA,1062.4688720703125,Merval,N/A
2024-07-23,ALUA.BA,1077.4332275390625,Merval,N/A
2024-07-24,ALUA.BA,1037.5281982421875,Merval,N/A
2024-07-25,ALUA.BA,990.6399536132812,Merval,N/A
2024-07-26,ALUA.BA,977.6708374023438,Merval,N/A
2024-07-29,ALUA.BA,938.7635498046875,Merval,N/A
2024-07-30,ALUA.BA,902.84912109375,Merval,N/A
2024-07-31,ALUA.BA,954.7255249023438,Merval,N/A
2024-08-01,ALUA.BA,978.66845703125,Merval,N/A
2024-08-02,ALUA.BA,952.7302856445312,Merval,N/A
2024-08-05,ALUA.BA,910.830078125,Merval,N/A
2024-08-06,ALUA.BA,903.8467407226562,Merval,N/A
2024-08-07,ALUA.BA,877.9085083007812,Merval,N/A
2024-08-08,ALUA.BA,909.8324584960938,Merval,N/A
2024-08-09,ALUA.BA,949.7374267578125,Merval,N/A
2024-08-12,ALUA.BA,923.7991943359375,Merval,N/A
2024-08-13,ALUA.BA,929.784912109375,Merval,N/A
2024-08-14,ALUA.BA,929.784912109375,Merval,N/A
2024-08-15,ALUA.BA,930.7825317382812,Merval,N/A
2024-08-16,ALUA.BA,930.7825317382812,Merval,N/A
2024-08-19,ALUA.BA,917.8134765625,Merval,N/A
2024-08-20,ALUA.BA,911.8276977539062,Merval,N/A
2024-08-21,ALUA.BA,883.894287109375,Merval,N/A
2024-08-22,ALUA.BA,909.8324584960938,Merval,N/A
2024-08-23,ALUA.BA,904.8443603515625,Merval,N/A
2024-08-26,ALUA.BA,887.884765625,Merval,N/A
2024-08-27,ALUA.BA,880.9013671875,Merval,N/A
2024-08-28,ALUA.BA,899.8562622070312,Merval,N/A
2024-08-29,ALUA.BA,905.8419799804688,Merval,N/A
2024-08-30,ALUA.BA,905.8419799804688,Merval,N/A
2024-09-02,ALUA.BA,910.830078125,Merval,N/A
2024-09-03,ALUA.BA,893.8704833984375,Merval,N/A
2024-09-04,ALUA.BA,890.8776245117188,Merval,N/A
2024-09-05,ALUA.BA,857.9560546875,Merval,N/A
2024-09-06,ALUA.BA,856.9584350585938,Merval,N/A
2024-09-09,ALUA.BA,852.9679565429688,Merval,N/A
2024-09-10,ALUA.BA,862.9441528320312,Merval,N/A
2024-09-11,ALUA.BA,906.839599609375,Merval,N/A
2024-09-12,ALUA.BA,913.8229370117188,Merval,N/A
2024-09-13,ALUA.BA,916.8158569335938,Merval,N/A
2024-09-16,ALUA.BA,923.7991943359375,Merval,N/A
2024-09-17,ALUA.BA,916.8158569335938,Merval,N/A
2024-09-18,ALUA.BA,899.8562622070312,Merval,N/A
2024-09-19,ALUA.BA,888.8823852539062,Merval,N/A
2024-09-20,ALUA.BA,873.9180297851562,Merval,N/A
2024-09-23,ALUA.BA,883.894287109375,Merval,N/A
2024-09-24,ALUA.BA,901.8515014648438,Merval,N/A
2024-09-25,ALUA.BA,895.86572265625,Merval,N/A
2024-09-26,ALUA.BA,880.9013671875,Merval,N/A
2024-09-27,ALUA.BA,879.9037475585938,Merval,N/A
2024-09-30,ALUA.BA,861.946533203125,Merval,N/A
2024-10-01,ALUA.BA,874.9156494140625,Merval,N/A
2024-10-02,ALUA.BA,885.8895263671875,Merval,N/A
2024-10-03,ALUA.BA,877.9085083007812,Merval,N/A
2024-10-04,ALUA.BA,875.9132690429688,Merval,N/A
2024-10-07,ALUA.BA,866.9346923828125,Merval,N/A
2024-10-08,ALUA.BA,864.9393920898438,Merval,N/A
2024-10-09,ALUA.BA,866.9346923828125,Merval,N/A
2024-10-10,ALUA.BA,869.9275512695312,Merval,N/A
2024-10-14,ALUA.BA,857.9560546875,Merval,N/A
2024-10-15,ALUA.BA,846.982177734375,Merval,N/A
2024-10-16,ALUA.BA,840.9964599609375,Merval,N/A
2024-10-17,ALUA.BA,836.0083618164062,Merval,N/A
2024-10-18,ALUA.BA,833.0155029296875,Merval,N/A
2024-10-21,ALUA.BA,825.0344848632812,Merval,N/A
2024-10-22,ALUA.BA,802.0891723632812,Merval,N/A
2024-10-23,ALUA.BA,783.1343383789062,Merval,N/A
2024-10-24,ALUA.BA,826.0321044921875,Merval,N/A
2024-10-25,ALUA.BA,815.0582275390625,Merval,N/A
2024-10-28,ALUA.BA,824.036865234375,Merval,N/A
2024-10-29,ALUA.BA,830.0225830078125,Merval,N/A
2024-10-30,ALUA.BA,824.036865234375,Merval,N/A
2024-10-31,ALUA.BA,840.9964599609375,Merval,N/A
2024-11-01,ALUA.BA,863.9417724609375,Merval,N/A
2024-11-04,ALUA.BA,877.9085083007812,Merval,N/A
